,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HOW_MANY_BOOKS_C,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,HOW_MANY_BOOKS_CHI,HOW_OFTEN_MOM_READ,MUSIC_INSTMT_CH_CA,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_T,HOW_OFT_TAKEN_TO_P,HOW_OFT_CH_SPEND_T,HOW_OFT_CH_W_DAD_O,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,MUSIC_INSTMT_CH,CH_GET_SPEC_LESS,HOW_OFT_TAKEN_TO,HOW_OFT_CH_SPEND,HOW_OFT_CH_W_DAD,DO_PARS_DISCUSS,IF_LOW_GRADES_HE,HOW_MANY_BOOKS_CH,MUSICAL_INSTMT_CH,CH_GET_SPEC_LESSO,DO_PARS_DISCUSS_T,IF_LOW_GRADES_HEL,TYPE_OF_SCHOOL_CHILD_ATTEND,HOW_LONG_DID_CHILD_ATTEND_H,CHILD_ATTENDS_PUBLIC_PRIV_R,CHILD_AGE_WHEN_1ST_ATTD_HEA,CH_ATTENDS_PUBLIC_PRIV_RELI,IS_SCHOOL_GIFTED_HANDICAPPE,OWN_A_HOME_COMPUTER,HOW_MANY_BOOKS,MUSIC_INSTMT_C,CH_GET_SPEC_LE,HOW_OFT_CH_TAK,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPE,DO_PARS_DISCUS,IF_LOW_GRADES,MS_CH_ATTENDS_PUBLIC_PRIV_R,MS_IS_SCHOOL_GIFTED_HANDICA,SCHOOL_HOW_OFTEN_PARENTS_HE,HOW_OFT_PARENTS_HELP_WITH_H,HOW_MANY_BOOKS_DOES,HOW_OFT_DOES_MOM_REA,HOW_OFT_CH_EATS_W_MO,HOW_OFT_MOM_READ_TO,HOW_OFT_CH_TAKEN_TO,HOW_MANY_BOOKS_CHILD,IS_THERE_MUSIC_INSTR,HOW_OFT_CH_SPEND_TIM,PARS_DISCUSS_TV_PRGM,MOM_HELP_MORE_W_SCHO,PARS_DISCUSS_TV_PROG,MS_TYPE_OF_SCHOOL_CHILD_ATT,MS_TYPE_OF_SCH_CHD_ATTNDS_C,HOW_OFT_CH_TAKE,TYPE_SCHOOL_CHILD_ATTENDS_V,SCHOOL_CHILD_ATTENDS_RECD,SCHOOL_CHILD_ATTENDS,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TYPE_OF_SCHOOL,HOW_OFTEN_PARS_HELP_R_WITH,IS_CURRENT_MOST_RECENT_SCHO,IN_SCL_YR_HOW_OFTEN_PARENTS,TOTAL_FAMILY_INCOME_FROM_AL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,TOTAL_FAMILY_INCOME_FR_ALL,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,MAR_10A,MAR_10B,SAMPLE_ID,MOTHER_RACE_ENCODED,SAMPLE_SEX,WKSWK_PCY,HRSWK_PCY,HGCREV79,TNFI_TRUNC,Q2_15A,Q2_15B,HGCREV80,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGCREV81,HGCREV82,HGCREV83,HGCREV84,HGCREV85,HGCREV86,HGCREV87,HGCREV88,HGCREV89,HGCREV90,HGCREV91,HGCREV92,HGCREV93,HGCREV94,HGCREV96,Q2_15C,HGCREV98,HGCREV00,HGCREV02,HGCREV04,HGCREV06,HGCREV08,HGCREV10,HGCREV12,HGCREV14,HGCREV16,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
3757,85402,1,854.0,3.0,1.0,1990.0,4.0,6.0,,,,,,2.0,,,,,,,,,,28.75,25.5,26.25,,,,,0.0,0.0,1.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,,4.0,,,,4.0,,,1.0,,,1.0,1.0,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,25262.5,52.0,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,12.0,,,,,,,,,,,12.0,1.0
3758,85402,2,854.0,3.0,1.0,1990.0,,,2.0,,,,,,,,,,,,,,,51.0,43.0,41.0,108.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,-2.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,12.0,1.0
3759,85402,3,854.0,3.0,1.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,2.0,2.5,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.5,2060.0,,63000.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,12.0,1.0
3760,85403,-1,854.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,39.0,806.0,,34000.0,52.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,12.0,1.0
3761,85403,0,854.0,3.0,1.0,1992.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,55000.0,50.5,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,12.0,1.0
3762,85403,1,854.0,3.0,1.0,1992.0,4.0,3.0,,,,,,2.0,,,,,,,,,,24.0,30.0,36.75,,,,,0.0,0.0,2.0,2.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,5.25,,5.0,,,,4.0,,,1.0,,,1.0,1.0,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,38.25,1530.0,,21263.5,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,12.0,1.0
3763,85403,2,854.0,3.0,1.0,1992.0,,,6.0,,,,,,,,,,,,,,,55.0,47.0,56.0,119.0,,,,,,,,3.0,,,,,,,,-7.0,,,,,,0.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,63000.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,12.0,1.0
3764,85403,3,854.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,3.0,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,26500.0,26.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,12.0,1.0
3765,85404,-1,854.0,3.0,2.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,20350.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,1.0
3766,85404,0,854.0,3.0,2.0,1999.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,5.0,5.0,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.75,2070.0,,5390.5,38.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,12.0,1.0
3767,85404,1,854.0,3.0,2.0,1999.0,4.0,5.75,,,,,,1.25,,,,,,,,,,17.0,25.0,20.75,,,,,0.0,0.0,1.0,1.75,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.25,2050.0,,63000.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,12.0,1.0
3768,85404,2,854.0,3.0,2.0,1999.0,,,4.0,,,,,,,,,,,,,,,28.5,51.0,43.0,98.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,,3.5,0.0,0.0,1.0,1.0,3.0,1.0,5.0,,,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,46000.0,26.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,12.0,1.0
3769,85404,3,854.0,3.0,2.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,1.0,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2940.0,,42000.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,1.0,12.0,1.0
3770,85501,-1,855.0,3.0,1.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,19920.0,50.0,45.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3771,85501,0,855.0,3.0,1.0,1983.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,12.0,14.0,14.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,542.0,,30845.0,52.0,47.5,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,12.0,1.0
3772,85501,1,855.0,3.0,1.0,1983.0,4.0,5.75,,,,,,,,,,,,,,,,29.0,25.0,25.0,98.0,0.0,,,1.0,1.0,,,,1.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,367.0,,51222.0,49.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,12.0,1.0
3773,85501,2,855.0,3.0,1.0,1983.0,,,2.0,,,,,,,,,,,,,,,53.0,56.0,56.0,110.0,,,,,,,,2.5,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,1.5,2.5,1.5,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,,,20649.0,51.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,,,,,12.0,1.0
3774,85501,3,855.0,3.0,1.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,1.0,1.0,0.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,336.0,,54000.0,51.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,12.0,1.0
3775,85502,-1,855.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,544.0,,20690.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3776,85502,0,855.0,3.0,1.0,1986.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,425.5,,35150.0,46.5,45.0,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0
3777,85502,1,855.0,3.0,1.0,1986.0,4.0,5.0,,,,,,2.0,,,,,,,,,,28.25,30.0,36.0,65.0,,,,1.0,0.0,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,,,20174.0,50.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,,,,,,12.0,1.0
3778,85502,2,855.0,3.0,1.0,1986.0,,,2.0,,,,,,,,,,,,,,,43.0,53.0,45.0,91.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,50.0,1000.0,,61057.0,50.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,12.0,12.0,,,,,,,,,,12.0,1.0
3779,85502,3,855.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,1.0,3.0,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,30.0,912.0,,82340.0,51.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,12.0,1.0
3780,85601,-1,856.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1963.0,,18000.0,52.0,38.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3781,85601,0,856.0,3.0,2.0,1983.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,12.0,12.0,12.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,36.5,574.5,,13750.0,51.5,38.0,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,13.0,1.0
3782,85601,1,856.0,3.0,2.0,1983.0,4.0,5.0,,,,,,,,,,,,,,,,29.25,26.0,23.5,104.0,0.0,,,0.0,0.0,,,,0.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,35.0,826.5,,86546.0,52.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,13.0,1.0
3783,85601,2,856.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,23.5,2912.0,,36300.0,23.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,,,,,,,,,,,,,13.0,1.0
3784,85601,3,856.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,2.0,,0.0,40000.0,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,3307.0,,17100.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,,13.0,1.0
3785,85602,-1,856.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,20.0,760.0,,12500.0,52.0,37.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3786,85602,0,856.0,3.0,1.0,1985.0,,,,-1.0,-0.25,0.5,1.25,,,,,,,,,,,14.0,16.0,16.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,31.5,1098.0,,19250.0,48.0,40.0,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,13.0,1.0
3787,85602,1,856.0,3.0,1.0,1985.0,4.0,4.0,,,,,,,,,,,,,,,,41.0,30.0,,89.0,,,,0.0,0.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,803.5,,35650.0,51.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,,,,,,,,13.0,1.0
3788,85602,2,856.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,60.0,53.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,6.0,,,,1.0,2.0,,4.0,1.0,1.0,1.0,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2132.0,,9810.0,52.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,,,,,,,,,,,13.0,1.0
3789,85602,3,856.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,-7.0,2.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1976.0,,19050.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,13.0,1.0
3790,85603,-1,856.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,30.0,1152.0,,13500.0,52.0,38.0,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3791,85603,0,856.0,3.0,1.0,1986.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,42.5,658.5,,19150.0,48.0,50.0,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,13.0,1.0
3792,85603,1,856.0,3.0,1.0,1986.0,4.0,4.0,,,,,,,,,,,,,,,,13.0,16.0,16.0,65.0,,,,0.0,0.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,22.5,1610.0,,18147.5,23.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,13.0,1.0
3793,85603,2,856.0,3.0,1.0,1986.0,,,6.0,,,,,,,,,,,,,,,48.0,30.0,34.0,86.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,,,,3.0,3.0,,6.0,,,,1.0,2.0,,5.0,1.0,1.0,1.0,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1352.0,,9810.0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,13.0,,,,,,,,,,13.0,1.0
3794,85603,3,856.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,1.0,5.0,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1976.0,,20535.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,13.0,1.0
3795,86201,-1,862.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
3796,86201,0,862.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,,532.0,,45.0,40.0,5.0,3.0,2.0,0.0,0.0,11.0,14419.0,45.5,42.5,11.0,51.0,0.0,12.0,22.0,30.0,11.0,24.0,46.0,14.0,9.0,10.0,10.0,48.0,52.0,41383.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
3797,86201,1,862.0,3.0,2.0,1978.0,,,2.0,,,,,,4.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,44.0,31.0,42.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,,532.0,,,,,3.0,,16.5,394.0,,31325.0,47.5,40.0,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,11.0,
3798,86201,2,862.0,3.0,2.0,1978.0,,,3.0,,,,,3.0,,,,,,,,,,55.0,61.0,57.0,-7.0,0.0,,,,,2.0,1.0,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,2290.0,,72200.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,11.0,
3799,86201,3,862.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1304.5,,55750.0,52.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,,,,,,,,,,,,,11.0,
3800,86202,-1,862.0,3.0,1.0,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,9508.0,39.0,45.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
3801,86202,0,862.0,3.0,1.0,1981.0,4.0,5.0,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,9.5,241.0,,30785.0,51.0,44.0,,51.0,0.0,12.0,22.0,30.0,11.0,24.0,46.0,14.0,9.0,10.0,10.0,48.0,52.0,41383.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,11.0,
3802,86202,1,862.0,3.0,1.0,1981.0,4.0,3.75,,,,,,,,,,,,,,,,27.0,25.75,25.75,,0.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,32.5,1497.5,,56450.0,49.5,21.0,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,11.0,
