scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,0.6136846026621482,1.2,0.8159183613732676,0.32454607767668325,0.2351011664083683,0.5319219514975527,0.5345882213750075,-17.645607536510045
public_input_complements,low g,0.6,1,0.6172615450697004,1.2,0.8155618204036696,0.32458721067617036,0.23554655465685842,0.5330908483485387,0.5357629773458416,-17.637473561057586
public_input_complements,low g,0.6,1,0.6209098033305457,1.2,0.8154039429530402,0.32460550386515175,0.2357439453956876,0.53419313372988,0.5368707879556499,-17.62923047741916
public_input_complements,low g,0.6,1,0.6246303938067362,1.2,0.8152740016139841,0.32462140476471685,0.23590823267780442,0.5352993894696421,0.5379825888253833,-17.620885047112132
public_input_complements,low g,0.6,1,0.6284243566004422,1.2,0.8152015020924019,0.32462891382035963,0.23599695175957486,0.5363957217051456,0.5390844164490861,-17.612447242743997
public_input_complements,low g,0.6,1,0.6322927560354111,1.2,0.8152058612857629,0.32462871995840903,0.2359921738244006,0.5374757126619474,0.5401698208830868,-17.603901324258718
public_input_complements,low g,0.6,1,0.6362366811512086,1.2,0.8149840674798065,0.3246541088959436,0.2362688077354317,0.5386643217731115,0.5413643879222144,-17.595265845050193
public_input_complements,low g,0.6,1,0.6402572462105554,1.2,0.8148439229716382,0.3246703005884347,0.23644392629938088,0.539834182659155,0.5425401127603517,-17.586525347494018
public_input_complements,low g,0.6,1,0.6443555912200942,1.2,0.8149649675059145,0.32468855238294775,0.23636230564125274,0.5409299603084561,0.5436413830179773,-17.577680225485523
public_input_complements,low g,0.6,1,0.6485328824649206,1.2,0.8145656093248911,0.3247025129937655,0.23679181874164257,0.5422183069416834,0.5449361875155777,-17.56874733533354
