id,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_EVER_ENROLLED_IN_HEAD,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_DLI_XRND,HGC_YEARLY_CHILD,BS_XRND,BA_XRND,MASTERS_XRND,ASSOCIATES_XRND,PROFDEGREE_XRND,ASVAB_3,ASVAB_12,HGC_OF_MOTHER_AS_OF_MAY_1_R,HIGHEST_DEGREE_EVER_MOM_XRND,AFQT_1,ASVAB_1,AFQT_3,HGC_REV_MOM,ASVAB_6,HGC_EVER_MOM_XRND,ASVAB_10,MOM_SAMPLE_ID,MOMHGC_EVER_XRND,ASVAB_2,ASVAB_7,MOM_SEX,ASVAB_4,URBAN_RURAL,ASVAB_11,MOM_RACE,ASVAB_5,AFQT_2,ASVAB_9,ASVAB_8,MPUBID_XRND,CYRB_XRND,VERSION_R29_XRND,CRACE_XRND,CSEX_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,SSDI_TOTAL_P-1,SSDI_TOTAL_P0,SSDI_TOTAL_P1,SSDI_TOTAL_P2,SSDI_TOTAL_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
1601.0,,,0.0,,3.0,12.0,0.0,0.0,0.0,0.0,0.0,,,13.0,1.0,,,,13.0,,13.0,,,13.0,,,,,1.0,,3.0,,,,,16.0,1990.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,3.0,1.125,7.0,7.0,5.2,1.0,1.0,1.0,1.0,1.0,0.028846153846153844,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.0,0.7,1.0,1.0,1.0,1.0,0.1346153846153846,0.060576923076923084,0.028846153846153848,1.0,1.0,1.0,0.23014959723820486,0.48635257147915373,0.057692307692307696,1.0,1.0,1.0,22.0,44.5,57.0,57.0,25.0,60.5,76.0,76.0,18.0,54.5,77.0,77.0,67.5,97.5,105.0,105.0,5.0,3.8,1.0,3.0,3.0,3.0,3.0,3.0,2.8499999999999996,2.4,2.02,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,52.0,52.0,52.0,52.0,20.0,44.166666666666664,53.75,40.0,58.0,20835.83918941003,16442.344373667172,10893.400241868518,18048.248260088847,23133.587778240217,52.0,51.0,47.5,52.0,52.0,2641.0,1534.0,922.0,1529.5,2125.3,27215.601895734595,36183.40134151001,37675.568234468556,38568.52335052075,34248.67499726081,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,,
1602.0,,,0.0,,5.0,9.0,0.0,0.0,0.0,0.0,0.0,,,13.0,1.0,,,,13.0,,13.0,,,13.0,,,,,1.0,,3.0,,,,,16.0,1993.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,1.0,1.056530494821634,1.0,1.0,1.0,1.0,,,,,0.028846153846153844,0.028846153846153848,0.08173076923076923,0.1346153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.028846153846153848,0.028846153846153848,0.028846153846153848,3.0,3.0,3.0,0.057692307692307696,0.057692307692307696,0.057692307692307696,1.0,1.0,1.0,17.0,41.0,51.0,51.0,14.0,48.0,67.0,67.0,14.0,45.0,46.0,46.0,34.0,80.0,103.0,103.0,5.0,4.5,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0805523590333717,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,0.0,56.666666666666664,42.5,50.0,60.0,18841.700230149592,12196.143436945122,14687.202574630142,23300.079545422377,21115.895670906688,52.0,49.75,50.875,52.0,51.6,2020.0,1024.75,1239.625,2022.0,2076.4,37934.62313003452,36282.52234367376,34166.698006662504,44065.551610091454,30016.447072891926,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
1603.0,,,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,13.0,1.0,,,,13.0,,13.0,,,13.0,,,,,1.0,,3.0,,,,,16.0,1996.0,532.0,3.0,2.0,20.0,20.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.10288461538461538,0.028846153846153848,1.0,0.7,0.0,1.0,1.0,1.0,0.1346153846153846,0.10288461538461538,0.028846153846153848,4.0,4.3,5.0,0.057692307692307696,0.057692307692307696,0.057692307692307696,1.0,1.0,1.0,18.0,17.5,51.0,51.0,21.0,45.0,79.0,79.0,25.0,35.0,48.0,48.0,2.0,49.5,97.0,97.0,5.0,5.0,5.0,3.0,2.75,1.8,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,49.166666666666664,42.5,60.0,60.0,,12425.124625157556,20946.02511608668,22238.890241909685,21561.252098551136,,49.0,52.0,51.7,51.9,,1048.0,1786.5,2125.4,2041.4,,36249.070938356475,43552.626106039694,33926.932825375276,28731.973321002897,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
1901.0,,1967.0104761904759,0.0,,3.0,,0.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,1.0,,3.0,,,,,19.0,1987.0,532.0,3.0,2.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,30.0,42.0,42.0,35.0,44.0,53.0,53.0,20.0,30.5,41.0,41.0,85.0,91.5,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.2173043549617,1644.448414634146,1473.7133333333331,1473.7133333333331,,493.4253996174422,560.4621951219511,498.9999999999999,498.9999999999999,,,,,,,1601.6158744509166,2204.910609756097,1972.7133333333331,1972.7133333333331,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,20.0,10.0,10.0,10.0,320.34115920763026,622.9712858926342,0.0,0.0,0.0,6.0,8.666666666666666,0.0,0.0,0.0,138.0,248.33333333333334,0.0,0.0,0.0,,3987.436840639715,1998.5602003484319,160.77304761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
2001.0,,369.0165853658536,0.0,,10.0,12.0,0.0,1.0,1.0,0.0,0.0,,,16.0,4.0,,,,16.0,,17.0,,,17.0,,,,,1.0,,3.0,,,,,20.0,1990.0,532.0,3.0,2.0,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.23014959723820486,0.23014959723820486,0.1632756484022307,0.1346153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.028846153846153848,0.10288461538461538,0.1346153846153846,1.0,1.0,1.0,4.0,3.1,1.0,1.0,1.0,1.0,17.0,45.5,66.0,66.0,17.0,62.0,84.0,84.0,17.0,56.5,81.0,81.0,64.83333333333333,108.16666666666667,119.0,119.0,4.0,4.7,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,0.8075373993095513,1.0,1.0,1.0,1.0,,,,,,,966.1883123298436,376.80585365853653,376.80585365853653,376.80585365853653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.0,52.0,52.0,52.0,40.0,40.0,40.0,40.0,40.0,17125.34727896715,17734.369533142668,20745.59795899133,21715.094657119393,26090.712157269714,52.0,48.666666666666664,52.0,52.0,52.0,2080.0,1958.75,2082.375,1664.0,2028.0,38817.45383232554,36208.942191735616,36650.637800369135,40032.47954778647,45892.850161454706,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
2501.0,,,0.0,,8.0,10.0,1.0,0.0,0.0,0.0,0.0,,,14.0,1.0,,,,14.0,,14.0,,,14.0,,,,,1.0,,3.0,,,,,25.0,1990.0,532.0,3.0,1.0,15.0,15.0,15.0,15.0,1.1507479861910241,1.0237314109940692,14.0,14.0,11.9,7.0,1.0,1.0,1.0,1.0,0.028846153846153844,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.008653846153846154,0.028846153846153848,1.0,1.0,1.0,7.0,5.2,1.0,1.0,1.0,1.0,15.0,37.0,66.0,66.0,18.0,48.0,72.0,72.0,18.0,39.0,58.0,58.0,44.125,80.625,108.0,108.0,4.0,3.7,3.0,1.0,1.0,1.0,1.0,2.0,1.85,1.4,1.02,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.05753739930955122,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,51.2,52.0,60.0,59.583333333333336,56.25,60.0,60.0,12844.010459225361,7614.955814372184,7285.440010937875,7825.646313333622,9355.160428498924,52.0,50.333333333333336,52.0,52.0,52.0,2080.0,1276.0,1040.0,1248.0,1248.0,35706.349076646504,36869.864684891785,64771.218499834555,147742.7507582964,118545.58573975213,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
2502.0,,,0.0,,8.0,13.0,1.0,0.0,0.0,0.0,0.0,,,14.0,1.0,,,,14.0,,14.0,,,14.0,,,,,1.0,,3.0,,,,,25.0,1993.0,532.0,3.0,2.0,15.0,15.0,17.5,20.0,3.0,1.9254807692307694,7.0,7.0,7.0,7.0,,,,,0.028846153846153844,0.028846153846153848,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,44.0,49.0,49.0,32.0,71.0,61.0,61.0,32.0,40.0,36.0,36.0,25.0,69.0,91.0,91.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.11507479861910244,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,51.25,51.8,52.0,50.0,59.583333333333336,60.0,60.0,58.0,4220.540851553509,6384.132241176503,7837.113346834747,8058.368783479067,10655.614048987356,49.0,52.0,52.0,52.0,52.0,620.0,1120.6666666666667,1196.0,1248.0,1248.0,24318.354430379743,48183.83957020655,133264.2595254639,151684.99147799317,94487.99605839918,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
2701.0,,,0.0,,10.0,11.0,0.0,1.0,1.0,0.0,0.0,,,15.0,3.0,,,,15.0,,16.0,,,16.0,,,,,0.0,,3.0,,,,,27.0,1988.0,532.0,3.0,2.0,20.0,20.0,20.0,20.0,7.0,7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,1.0,1.4,1.0,4.0,3.1,1.0,1.0,1.0,1.0,21.0,46.5,75.0,75.0,23.0,57.0,83.0,83.0,22.0,48.0,77.0,77.0,69.5,108.5,125.0,125.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.03125,1.5,1.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.11507479861910244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.666666666666664,52.0,52.0,52.0,50.0,51.333333333333336,61.625,69.0,60.5,0.0,0.0,496.7663682348331,3254.3573991646067,0.0,0.0,0.0,16.375,33.2,0.0,0.0,0.0,199.0,654.0,0.0,22559.65917602996,29860.33747971733,39290.60423911011,88745.56544330656,161832.16470740427,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
2702.0,,,0.0,,8.0,12.0,1.0,0.0,0.0,0.0,0.0,,,16.0,3.0,,,,16.0,,16.0,,,16.0,,,,,0.0,,3.0,,,,,27.0,1992.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,7.0,4.5,4.0,4.0,5.8,14.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.10288461538461538,0.028846153846153848,1.0,1.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.10288461538461538,0.028846153846153848,1.0,1.7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,57.0,80.0,80.0,22.0,41.5,66.0,66.0,19.0,39.5,67.0,67.0,58.166666666666664,102.83333333333333,114.0,114.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,0.3452243958573073,0.34522439585730724,0.34522439585730724,0.34522439585730724,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,50.0,60.25,70.0,61.5,46.0,0.0,331.17757882322206,4067.9467489557583,0.0,4633.598118962672,0.0,10.916666666666666,41.5,0.0,42.0,0.0,132.66666666666666,817.5,0.0,562.0,29749.992742890994,37388.82915862554,72742.59248083757,158153.3730325476,65881.04630766272,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
3001.0,,,0.0,,8.0,,1.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,1.0,14.0,51.0,8528.0,12.0,5.0,12.0,9.0,,12.0,1.0,40.0,,8.0,1.0,12.0,3.0,13.0,9.0,4.0,59.0,30.0,1982.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,3.0,3.5,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.028846153846153844,0.028846153846153848,0.06057692307692307,0.1346153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,1.0,1.0,1.0,4.0,3.1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,58.0,,,,,,48.5,49.25,48.7,48.4,,40.416666666666664,46.5,43.1,53.5,8055.301831336196,4174.2666876822195,413.2635767790262,0.0,0.0,52.0,42.5,21.25,0.0,0.0,2243.0,1330.75,637.5,0.0,0.0,25271.535157133167,8154.722271118775,6683.0373257780475,13154.222042825098,13568.718440150798,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1923.0,,,,
3002.0,,,0.0,,3.0,12.0,0.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,,,3.0,,,,,30.0,1987.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,7.0,5.5,7.0,7.0,7.0,7.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,49.833333333333336,47.875,47.8,50.2,48.0,40.166666666666664,41.875,53.5,53.0,15712.733859134263,826.5271535580524,0.0,0.0,5374.420344053851,52.0,22.833333333333332,0.0,0.0,0.0,1560.0,685.0,0.0,0.0,0.0,,9497.399140331392,11418.324158824817,13503.387579889672,21395.407326860975,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
3003.0,,,0.0,,6.0,11.0,0.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,,,3.0,,,,,30.0,1991.0,532.0,3.0,1.0,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.06730769230769232,0.1346153846153846,1.0,1.0,1.0,0.0,0.0,0.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,1.0,1.0,1.0,4.0,2.5,1.0,0.0,0.5,1.0,,,,,,,,,,,,,,,,,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.916666666666664,47.5,49.6,52.0,42.0,43.916666666666664,54.375,51.0,53.0,0.0,0.0,0.0,5374.420344053851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9249.759887885391,12772.500399036713,13376.12793524597,16254.38894144756,22906.980126808416,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
3501.0,,,0.0,,,,,,,,,,,13.0,2.0,,,,13.0,,13.0,,,13.0,,,,,0.0,,3.0,,,,,35.0,1990.0,532.0,3.0,2.0,,,,,7.0,4.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,29.0,29.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.0,51.375,51.0,51.0,40.0,41.25,40.0,40.0,40.0,,12010.378985946803,9659.87728747082,10336.868064118371,10336.868064118371,52.0,52.0,52.0,52.0,52.0,2080.0,2123.3333333333335,2600.0,2600.0,2600.0,,25380.351158226982,24518.04241236568,24140.893958076445,24140.893958076445,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
3502.0,,,0.0,,,,,,,,,,,13.0,2.0,,,,13.0,,13.0,,,13.0,,,,,0.0,,3.0,,,,,35.0,1993.0,532.0,3.0,2.0,,,,,,,,,,,,,,,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.75,51.0,51.0,51.0,40.0,41.25,40.0,40.0,40.0,11556.242807825085,10664.38255223677,10336.868064118371,10336.868064118371,10336.868064118371,52.0,52.0,52.0,52.0,52.0,2080.0,2383.3333333333335,2600.0,2600.0,2600.0,24117.37629459148,25314.244704754074,24140.893958076445,24140.893958076445,24140.893958076445,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
3701.0,,,0.0,,3.0,,0.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,0.0,,3.0,,,,,37.0,1990.0,532.0,3.0,2.0,20.0,20.0,20.0,20.0,7.0,3.3442174913693905,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,13.0,49.25,65.0,65.0,22.0,56.5,82.0,82.0,18.0,54.75,60.0,60.0,42.0,42.0,42.0,42.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,40.0,42.166666666666664,40.0,40.0,40.0,11987.743095277005,2765.9041042024273,1182.586424552388,10096.928965009847,12650.026563706324,52.0,11.333333333333334,15.5,52.0,52.0,2080.0,453.3333333333333,407.5,1196.0,1820.0,55257.787220134,50333.37969990608,34385.98195242365,44063.33377678431,32066.929844639148,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
