id,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_YEARLY_CHILD,PROFDEGREE_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,HGC_REV_MOM,ASVAB_2,AFQT_2,ASVAB_9,AFQT_1,MOM_SAMPLE_ID,URBAN_RURAL,ASVAB_5,ASVAB_8,MOM_RACE,AFQT_3,ASVAB_7,HGC_OF_MOTHER_AS_OF_MAY_1_R,MOMHGC_EVER_XRND,ASVAB_1,MOM_SEX,ASVAB_10,HGC_EVER_MOM_XRND,ASVAB_12,ASVAB_3,ASVAB_11,ASVAB_6,ASVAB_4,HIGHEST_DEGREE_EVER_MOM_XRND,CYRB_XRND,VERSION_R29_XRND,MPUBID_XRND,CSEX_XRND,CRACE_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
839302.0,1.0,17.5,13.51846550243344,4.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,,,,,,1.0,,,1.0,,,11.0,12.0,,,,12.0,,,,,,8.0,1992.0,532.0,8393.0,1.0,1.0,,,20.0,,,,,,3.5,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.055288461538461536,0.08365384615384615,,,0.0,,,0.5,,,0.11507479861910243,,,1.5,,,5.5,,,0.5,,,32.5,49.0,,,38.25,68.0,,,29.25,43.0,,,76.5,,,,4.5,,,,1.0,,,,,1.0,,,,,,,,,,,,0.75,,,1.0,,,,,,645.2717950186088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,46.916666666666664,49.25,41.5,,50.0,51.083333333333336,49.5,60.0,,23196.10649871171,31528.700257658173,54033.92499284283,70367.4778127684,86307.82192957345,52.0,42.416666666666664,26.0,52.0,52.0,2444.0,1967.4166666666667,962.0,2142.4,1430.0,98312.8313770398,90104.47227788913,81834.04952762669,93018.52275980533,103762.937707558,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,,,,,
839303.0,0.0,,13.51846550243344,,9.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,,,,,,1.0,,,1.0,,,11.0,12.0,,,,12.0,,,,,,8.0,1993.0,532.0,8393.0,1.0,1.0,,,20.0,,,1.1507479861910241,,,7.0,,,,,,0.028846153846153848,0.028846153846153848,0.018028846153846156,,,0.0,,,0.0,,,0.014423076923076922,,,1.5,,,5.5,,,0.5,,,33.0,,,,26.0,,,,25.0,,,22.0,75.33333333333334,,,,4.5,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.1726121979286536,,,1.0,,,,,3.693100486687661,805.6664686515891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,48.083333333333336,48.75,39.75,,60.0,46.416666666666664,56.5,60.0,,33834.52619524764,31307.114228456918,61252.0755797309,80717.84437446322,64888.69144002292,52.0,42.416666666666664,26.0,52.0,52.0,3564.0,1685.4166666666667,1014.0,2184.0,1081.6,98717.20584025196,90405.6155167478,76633.3939307186,100094.45623819067,87233.22515888922,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,
839304.0,1.0,24.0,22.135699971371317,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,,,,,,1.0,,,1.0,,,11.0,12.0,,,,12.0,,,,,,8.0,1999.0,532.0,8393.0,2.0,1.0,,,20.0,,,0.0,,,0.0,,,,,,,,0.028846153846153844,,,1.0,,,0.0,,,0.0673076923076923,,,1.0,,,1.0,,,0.5,,20.0,47.0,,,17.0,40.0,,,17.0,40.0,,,46.0,84.0,,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.057537399309551214,,,1.0,,,,10.760807328943603,648.9691898081879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,45.0,41.5,47.8,52.0,32.0,60.0,55.0,46.0,40.0,32505.01002004008,59522.988834812495,104485.14572001147,48012.209676495855,84220.1906670484,52.0,36.4,52.0,49.5,44.5,1872.0,1409.2,2268.5,898.4,1998.4,100524.06527340396,79721.44288577154,111322.61198110509,71234.92799885487,132619.70658459776,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,
839501.0,0.0,,,,12.0,0.0,8.0,0.0,1.0,0.0,0.0,16.0,,,,,,1.0,,,1.0,,,16.0,16.0,,,,16.0,,,,,,4.0,1983.0,532.0,8395.0,1.0,1.0,,,20.0,,,5.0,,4.0,5.5,,,,,,,0.028846153846153848,0.014423076923076924,,1.0,0.5,,1.0,1.0,,0.1346153846153846,0.027644230769230768,,2.0,1.125,,0.23014959723820486,0.07924946888554485,,1.0,1.0,,17.0,44.0,,,18.0,43.0,,,18.0,46.0,,,97.0,126.0,,,4.0,3.875,,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.057537399309551214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.0,52.0,49.6,52.0,,37.416666666666664,38.5,46.5,44.5,0.0,187.809619238477,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,39361.29401660464,79522.96020612655,101675.77297452049,157384.62639564846,223804.29430289153,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,,
839502.0,0.0,,,,12.0,0.0,12.0,0.0,0.0,1.0,0.0,16.0,,,,,,1.0,,,1.0,,,16.0,16.0,,,,16.0,,,,,,4.0,1985.0,532.0,8395.0,2.0,1.0,,,20.0,,,3.0,,,5.5,,,,,,,,0.028846153846153848,,,1.0,,,1.0,,,0.014423076923076922,,,1.0,,,0.23014959723820486,,,1.0,,10.0,47.0,,,16.0,32.0,,,16.0,43.0,,,75.0,119.5,,,,5.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.9226121979286536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.0,52.0,49.6,52.0,50.0,31.416666666666668,46.25,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83657.54365874609,128152.44775264818,176589.97995991987,245789.7223017464,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
839503.0,0.0,,,,11.0,0.0,8.0,0.0,0.0,1.0,0.0,16.0,,,,,,1.0,,,1.0,,,16.0,16.0,,,,16.0,,,,,,4.0,1986.0,532.0,8395.0,1.0,1.0,,,12.5,,,2.5,,,5.5,,1.0,1.0,1.0,1.0,,,0.028846153846153848,,,1.0,,,1.0,,,0.0,,,2.5,,,0.23014959723820486,,,0.5,,,41.0,73.0,,,47.0,77.0,,,46.0,54.0,,60.0,99.25,,,,4.5,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.8075373993095512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,52.0,51.25,50.2,52.0,55.0,32.4,42.5,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85984.11107930147,143047.43415402234,185669.23847695393,267387.99026624684,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
839801.0,0.0,,7.5522473518465505,,12.0,0.0,7.0,1.0,0.0,0.0,0.0,12.0,,,,,,1.0,,,1.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1987.0,532.0,8398.0,1.0,1.0,,,20.0,,,2.075373993095512,,,7.0,,,,,,,,,,,0.0,,,0.0,,,0.0,,,2.0,,,,,,0.0,,6.0,50.0,,,,49.0,,,,56.0,,,40.0,81.0,,,,5.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,7.575150300601203,,,,,,,,,,,,702.3761809332951,163.9879759519038,,,,,,,,,702.3761809332951,163.9879759519038,,,,,,,,,,,,,,36.0,51.833333333333336,52.0,52.0,52.0,30.0,43.0,40.0,43.0,41.0,2497.3375322072716,136.9310048668766,12198.1820784426,34513.312338963646,68702.1185227598,10.0,3.5,19.125,50.0,51.5,400.0,77.0,765.0,1212.5,1797.5,8740.68136272545,27283.56665712377,65138.41969653594,122353.44975665619,192395.64843973663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
840101.0,0.0,,4869.138276553106,,12.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,5.0,14.0,1.0,10.0,22.0,1.0,4739.0,24.0,8.0,8.0,51.0,2.0,7.0,8.0,3.0,5.0,5.0,2.0,8.0,,1976.0,532.0,8401.0,2.0,1.0,,,8.0,3.5,,,,,11.9,14.0,,,,,,,0.008653846153846154,0.028846153846153848,,0.0,0.0,,0.3,0.25,,0.008653846153846154,0.028846153846153848,,1.0,1.0,,6.1,6.25,,0.7,0.25,,,49.0,,,,79.0,,,,53.0,,,,123.33333333333334,,,1.0,3.25,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,2917.1815058688803,2542.4447752648152,4566.001717721158,,646.6782135699972,2197.7882550815916,3101.9815344975664,3238.2006155167483,,,,,,,,660.2036612908357,874.3836880109426,1160.8486814899643,,,,,,,,660.2036612908357,874.3836880109426,1160.8486814899643,,4.0,,,,,59.0,,,,,46.0,35.0,42.4,47.25,,40.0,42.5,43.2,42.0,,300.0,2927.2545090180365,6499.513312338965,5878.5785857429155,,1.6666666666666667,14.25,30.0,22.0,,80.0,520.0,1264.8,854.25,,9287.104208416835,16529.51560263384,21886.963412539364,37899.17098482681,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,1921.0,,,
840102.0,1.0,17.5,4869.138276553106,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,5.0,14.0,1.0,10.0,22.0,1.0,4739.0,24.0,8.0,8.0,51.0,2.0,7.0,8.0,3.0,5.0,5.0,2.0,8.0,,1980.0,532.0,8401.0,2.0,1.0,,2.8125,8.0,,,2.0,,9.625,14.0,,,,,,,0.010817307692307692,0.06057692307692307,,0.0,0.0,,0.375,0.3,,0.010817307692307692,0.020192307692307693,,1.0,1.0,,5.875,5.2,,0.375,0.3,,,34.5,47.0,,,36.0,59.0,,,36.0,43.0,,,81.75,,,,3.0,,,,,1.0,,,1.0,,,,1.0,,,,0.0,,,,,0.1726121979286536,,,,,,2917.1815058688803,2459.1890924706554,4002.4903139612566,,323.0,1734.6979435060596,3022.824273547094,3274.28260807329,,,,,,,,660.2036612908357,838.5755638260648,1125.0405573050866,,,,,,,,660.2036612908357,838.5755638260648,1125.0405573050866,,4.0,4.0,,,,59.0,59.0,,,,,38.666666666666664,40.25,48.0,47.875,,41.666666666666664,44.0,41.6,44.375,900.0,1951.5030060120243,5366.5903235041515,6909.103922129975,5744.059547666762,5.0,9.5,27.0,26.0,18.375,240.0,346.6666666666667,1186.0,999.4,802.5,,14115.378471228172,20338.261379902662,35935.69109647868,39574.35406527341,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1920.0,1922.0,,,
840401.0,,,0.0,,,,,,,,,10.0,0.0,24.0,6.0,25.0,14.0,1.0,23.0,37.0,1.0,23188.0,29.0,10.0,10.0,51.0,2.0,6.0,10.0,12.0,12.0,9.0,12.0,9.0,,1976.0,532.0,8404.0,1.0,1.0,,,15.0,,,,,,7.0,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,57.0,,,,,51.666666666666664,52.0,,,,46.666666666666664,44.0,,,,825.2505010020041,4341.502051722493,,,,9.666666666666666,18.666666666666668,,,,381.6666666666667,752.0,,,,16463.3858431148,26835.368546617043,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,1923.0,,,
840402.0,,,,,,,,,,,,10.0,0.0,24.0,6.0,25.0,14.0,1.0,23.0,37.0,1.0,23188.0,29.0,10.0,10.0,51.0,2.0,6.0,10.0,12.0,12.0,9.0,12.0,9.0,,1979.0,532.0,8404.0,2.0,1.0,,6.0,,,,0.1346153846153846,,7.0,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,57.0,,,,,51.833333333333336,,,,,45.333333333333336,,,,,2935.0014314342975,,,,,14.166666666666666,,,,,566.8333333333334,,,,,22686.57546521615,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1923.0,,,
840501.0,0.0,,16348.073312338964,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,,,,,,1.0,,,1.0,,,10.0,10.0,,,,10.0,,,,,,,1997.0,532.0,8405.0,2.0,1.0,,,10.0,,,1.1507479861910241,,,,,,,,,,,0.11507479861910243,,,0.0,,,0.0,,,0.028846153846153844,,,,,,,,,1.0,,12.0,45.0,,,11.0,43.0,,,11.0,31.0,,,48.0,94.66666666666666,,,,3.5,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.5,,,1.0,,,1.7234468937875753,,,,,,,,,,,,,,,1869.5997709705127,5880.947036931006,6362.96295448039,8357.937360435157,,,,,,,1869.5997709705127,5880.947036931006,6362.96295448039,8357.937360435157,,,,,,,,,,,52.0,51.0,,,,40.0,40.0,,,,,696.5359290008589,0.0,5952.630918980821,25447.552945891788,52.0,3.0,0.0,30.8,52.0,1040.0,60.0,0.0,652.4,1513.2,,6155.258326176163,17345.870980055348,21574.3551308331,42278.68492413399,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
840502.0,0.0,,12.287432006870885,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,,,,,,1.0,,,1.0,,,10.0,10.0,,,,10.0,,,,,,,2000.0,532.0,8405.0,1.0,1.0,,,10.0,,,6.5,,,,,1.0,1.0,1.0,1.0,,,0.028846153846153844,,,0.0,,,0.5,,,0.0,,,,,,,,,0.5,,,41.5,58.0,,,47.5,73.0,,,38.5,55.0,,63.5,101.5,,,,4.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.11507479861910243,,,0.5,,,,,,,,,,,,,,,,,,4468.3071285428005,6825.951617520757,8320.401717721157,6714.363584311481,,,,,,,4468.3071285428005,6825.951617520757,8320.401717721157,6714.363584311481,,,,,,,,,,,,,,,,,,,,,,0.0,2142.856015602634,16587.220636129405,34174.902732608076,,0.0,12.5,52.0,52.0,,0.0,250.0,1341.6,1560.0,,15334.521042084169,21197.128275837393,33025.231133695976,50900.43866160893,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
840701.0,0.0,,100.5164614944174,,13.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,6.0,14.0,1.0,15.0,37.0,1.0,1925.0,25.0,9.0,12.0,51.0,2.0,5.0,12.0,7.0,6.0,5.0,2.0,4.0,1.0,1977.0,532.0,8407.0,2.0,1.0,,10.0,15.4,4.0,,1.1507479861910241,,14.0,14.0,14.0,,,,,,0.028846153846153848,0.03942307692307692,0.1346153846153846,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.036538461538461534,0.1346153846153846,2.0,1.5,1.0,0.23014959723820486,1.2150747986191024,7.0,1.0,1.0,1.0,,34.0,48.5,,,39.0,59.0,,,,54.0,,,,117.5,,,1.5,5.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.98053249355854,,,,,,,,,,115.98053249355854,,,4.0,,,,,59.0,,,,,52.0,51.5,47.2,47.0,,42.5,40.0,40.0,43.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,12965.073003149155,20172.321714858288,33508.02175780132,81030.49985685658,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,1921.0,,,
840702.0,0.0,,100.5164614944174,,11.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,6.0,14.0,1.0,15.0,37.0,1.0,1925.0,25.0,9.0,12.0,51.0,2.0,5.0,12.0,7.0,6.0,5.0,2.0,4.0,1.0,1979.0,532.0,8407.0,2.0,1.0,,8.25,16.3125,,,0.5673076923076923,,11.5,8.375,,,,,,,0.007211538461538461,0.027043269230769232,,0.0,0.375,,0.0,0.375,,0.03365384615384615,0.08653846153846154,,1.0,1.0,,7.0,7.0,,1.0,1.0,,,39.0,,,,55.0,,,,49.0,,,,70.0,,,,4.5,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,115.98053249355854,,,,,,,,,,115.98053249355854,,,4.0,,,,,59.0,,,,,52.0,51.5,42.8,51.0,,41.666666666666664,40.0,40.0,45.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,14641.568851989694,25104.04229888348,44476.62639564845,81757.51503006012,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,1921.0,,,
840703.0,0.0,,100.5164614944174,,12.0,0.0,8.0,1.0,0.0,1.0,0.0,12.0,,,,,,1.0,,,1.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1988.0,532.0,8407.0,2.0,1.0,,,18.5,,,2.0,,,14.0,,1.0,1.0,1.0,1.0,,,0.014423076923076922,,,0.7,,,0.7,,,0.020192307692307693,,,1.0,,,3.5288461538461537,,,0.6,,,32.0,55.0,,,36.5,79.0,,,30.0,52.0,,26.0,82.5,,,,5.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,115.98053249355854,,,,,,,,,,115.98053249355854,,,,,,,,,,,,,,52.0,44.333333333333336,51.25,52.0,52.0,40.0,40.0,45.0,51.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25683.366733466934,42069.29478003627,90587.96163756085,52289.32150014315,138482.89436014887,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
840801.0,0.0,,5921.047809905526,,12.0,0.0,7.0,1.0,0.0,0.0,0.0,8.0,0.0,27.0,11.0,27.0,14.0,1.0,21.0,14.0,1.0,40191.0,30.0,8.0,13.0,51.0,2.0,10.0,13.0,11.0,16.0,10.0,11.0,13.0,1.0,1980.0,532.0,8408.0,1.0,1.0,,,20.0,,,3.0,,,7.0,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,1.0,,,0.0,,,0.0,,,2.0,,,7.0,,,1.0,,,46.25,,,,54.75,,,,52.5,,,,113.0,,,,5.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.5,,,,,,,5935.062124248498,,,,2426.672964977575,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,63.0,63.0,,,,,41.6,40.333333333333336,50.93333333333333,52.0,,40.0,40.0,40.0,40.0,,800.6973947895791,25536.270541082165,17161.54594904094,45896.221013455484,,11.2,50.0,25.2,49.375,,244.0,2660.25,1365.2,3011.75,,14644.598816680984,25536.270541082165,45643.21076438592,92254.91697681077,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1916.0,1918.0,,,
840802.0,1.0,7.0,4.162610936158031,4.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,,,,,,0.0,,,1.0,,,13.0,13.0,,,,13.0,,,,,,1.0,1993.0,532.0,8408.0,1.0,1.0,,,20.0,,,2.075373993095512,,,7.0,,,,,,0.028846153846153848,0.01682692307692308,0.051682692307692304,,,1.0,,,0.5,,,0.014423076923076922,,,3.0,,,0.5288461538461539,,,1.0,,9.0,53.0,,,15.0,52.0,,,15.0,47.0,,,37.0,,,,,5.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.0,,,1.0,,,,7587.807328943602,11.325508159175495,,,,,579.0986735375513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,52.0,52.0,48.6,39.0,40.0,40.0,40.0,40.0,50.0,0.0,38229.4112033591,48728.63584311481,48849.6478671629,76180.83824792443,0.0,46.75,42.875,38.8,50.0,0.0,2766.1666666666665,2753.75,1577.4,2021.6,30252.046951044955,77940.12906765913,62375.493916404244,122477.1761809333,84549.8780417979,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
